sample_name,scandir,heightstep,suffix,ring
cerebellum_tile7,039_GMB_tileRingMixScan_4rings_7scans,1,24,1
cerebellum_tile7,039_GMB_tileRingMixScan_4rings_7scans,1,25,2
cerebellum_tile7,039_GMB_tileRingMixScan_4rings_7scans,1,26,3
cerebellum_tile7,039_GMB_tileRingMixScan_4rings_7scans,1,27,4
