"sample_name","scandir","heightstep","suffix","ring"
"cerebellum_tile2","039_GMB_tileRingMixScan_4rings_7scans",1,4,1
"cerebellum_tile2","039_GMB_tileRingMixScan_4rings_7scans",1,5,2
"cerebellum_tile2","039_GMB_tileRingMixScan_4rings_7scans",1,6,3
"cerebellum_tile2","039_GMB_tileRingMixScan_4rings_7scans",1,7,4
