sample_name,scandir,heightstep,suffix,ring
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,12,1
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,13,2
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,14,3
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,15,4
