sample_name,scandir,heightstep,suffix,ring
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,16,1
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,17,2
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,18,3
cerebellum_tile4,039_GMB_tileRingMixScan_4rings_7scans,1,19,4
